assay_component_name	technological_target_type_sub	chnm	casn	stkc	stkc_unit	apid	rowi	coli	wllt	wllq	conc	rval	srcf
CEETOX_H295R_ESTRADIOL	Estradiol	Difpas-pyrazole	151506-44-4	20	mM	02Apr2014.Plate.1	5	4	t	1	0.740740741	0.79	2900-100644 TO3 DR 02Apr2014 Plate 1_Cyprotex.csv
CEETOX_H295R_ESTRADIOL	Estradiol	Difpas-pyrazole	151506-44-4	20	mM	02Apr2014.Plate.1	5	5	t	1	0.740740741	0.83	2900-100644 TO3 DR 02Apr2014 Plate 1_Cyprotex.csv
CEETOX_H295R_ESTRADIOL	Estradiol	Difpas-pyrazole	151506-44-4	20	mM	02Apr2014.Plate.1	4	5	t	1	2.222222222	0.96	2900-100644 TO3 DR 02Apr2014 Plate 1_Cyprotex.csv
CEETOX_H295R_ESTRADIOL	Estradiol	Difpas-pyrazole	151506-44-4	20	mM	02Apr2014.Plate.1	4	4	t	1	2.222222222	1.04	2900-100644 TO3 DR 02Apr2014 Plate 1_Cyprotex.csv
CEETOX_H295R_ESTRADIOL	Estradiol	Difpas-pyrazole	151506-44-4	20	mM	02Apr2014.Plate.1	3	4	t	1	6.666666667	1.27	2900-100644 TO3 DR 02Apr2014 Plate 1_Cyprotex.csv
CEETOX_H295R_ESTRADIOL	Estradiol	Difpas-pyrazole	151506-44-4	20	mM	02Apr2014.Plate.1	3	5	t	1	6.666666667	1.16	2900-100644 TO3 DR 02Apr2014 Plate 1_Cyprotex.csv
CEETOX_H295R_ESTRADIOL	Estradiol	Difpas-pyrazole	151506-44-4	20	mM	02Apr2014.Plate.1	2	4	t	1	20	1.09	2900-100644 TO3 DR 02Apr2014 Plate 1_Cyprotex.csv
CEETOX_H295R_ESTRADIOL	Estradiol	Difpas-pyrazole	151506-44-4	20	mM	02Apr2014.Plate.1	2	5	t	1	20	1.13	2900-100644 TO3 DR 02Apr2014 Plate 1_Cyprotex.csv
CEETOX_H295R_ESTRADIOL	Estradiol	Dimethomorph	110488-70-5	100	mM	20130320.Plate.11	7	8	t	1	0.411522634	0.226	DH_ToxCast_1 CR 20130320 Plate 11.csv
CEETOX_H295R_ESTRADIOL	Estradiol	Dimethomorph	110488-70-5	100	mM	20130320.Plate.11	7	9	t	1	0.411522634	0.222	DH_ToxCast_1 CR 20130320 Plate 11.csv
CEETOX_H295R_ESTRADIOL	Estradiol	Dimethomorph	110488-70-5	100	mM	20130320.Plate.11	6	8	t	1	1.234567901	0.356	DH_ToxCast_1 CR 20130320 Plate 11.csv
CEETOX_H295R_ESTRADIOL	Estradiol	Dimethomorph	110488-70-5	100	mM	20130320.Plate.11	6	9	t	1	1.234567901	0.341	DH_ToxCast_1 CR 20130320 Plate 11.csv
CEETOX_H295R_ESTRADIOL	Estradiol	Dimethomorph	110488-70-5	100	mM	20130320.Plate.11	5	9	t	1	3.703703704	0.427	DH_ToxCast_1 CR 20130320 Plate 11.csv
CEETOX_H295R_ESTRADIOL	Estradiol	Dimethomorph	110488-70-5	100	mM	20130320.Plate.11	5	8	t	1	3.703703704	0.43	DH_ToxCast_1 CR 20130320 Plate 11.csv
CEETOX_H295R_ESTRADIOL	Estradiol	Dimethomorph	110488-70-5	100	mM	20130320.Plate.11	4	9	t	1	11.11111111	0.514	DH_ToxCast_1 CR 20130320 Plate 11.csv
CEETOX_H295R_ESTRADIOL	Estradiol	Dimethomorph	110488-70-5	100	mM	20130320.Plate.11	4	8	t	1	11.11111111	0.496	DH_ToxCast_1 CR 20130320 Plate 11.csv
CEETOX_H295R_ESTRADIOL	Estradiol	Dimethomorph	110488-70-5	100	mM	20130320.Plate.11	3	9	t	1	33.33333333	0.446	DH_ToxCast_1 CR 20130320 Plate 11.csv
CEETOX_H295R_ESTRADIOL	Estradiol	Dimethomorph	110488-70-5	100	mM	20130320.Plate.11	3	8	t	1	33.33333333	0.472	DH_ToxCast_1 CR 20130320 Plate 11.csv
CEETOX_H295R_ESTRADIOL	Estradiol	Dimethomorph	110488-70-5	100	mM	20130320.Plate.11	2	9	t	1	100	0.341	DH_ToxCast_1 CR 20130320 Plate 11.csv
CEETOX_H295R_ESTRADIOL	Estradiol	Dimethomorph	110488-70-5	100	mM	20130320.Plate.11	2	8	t	1	100	0.337	DH_ToxCast_1 CR 20130320 Plate 11.csv
CEETOX_H295R_ESTRADIOL	Estradiol	Diphenyl isophthalate	744-45-6	100	mM	02Apr2014.Plate.1	7	6	t	1	0.411522634	0.53	2900-100644 TO3 DR 02Apr2014 Plate 1_Cyprotex.csv
CEETOX_H295R_ESTRADIOL	Estradiol	Diphenyl isophthalate	744-45-6	100	mM	02Apr2014.Plate.1	7	7	t	1	0.411522634	0.51	2900-100644 TO3 DR 02Apr2014 Plate 1_Cyprotex.csv
CEETOX_H295R_ESTRADIOL	Estradiol	Diphenyl isophthalate	744-45-6	100	mM	02Apr2014.Plate.1	6	6	t	1	1.234567901	0.47	2900-100644 TO3 DR 02Apr2014 Plate 1_Cyprotex.csv
CEETOX_H295R_ESTRADIOL	Estradiol	Diphenyl isophthalate	744-45-6	100	mM	02Apr2014.Plate.1	6	7	t	1	1.234567901	0.5	2900-100644 TO3 DR 02Apr2014 Plate 1_Cyprotex.csv
CEETOX_H295R_ESTRADIOL	Estradiol	Diphenyl isophthalate	744-45-6	100	mM	02Apr2014.Plate.1	5	7	t	1	3.703703704	0.59	2900-100644 TO3 DR 02Apr2014 Plate 1_Cyprotex.csv
CEETOX_H295R_ESTRADIOL	Estradiol	Diphenyl isophthalate	744-45-6	100	mM	02Apr2014.Plate.1	5	6	t	1	3.703703704	0.64	2900-100644 TO3 DR 02Apr2014 Plate 1_Cyprotex.csv
CEETOX_H295R_ESTRADIOL	Estradiol	Diphenyl isophthalate	744-45-6	100	mM	02Apr2014.Plate.1	4	6	t	1	11.11111111	0.66	2900-100644 TO3 DR 02Apr2014 Plate 1_Cyprotex.csv
CEETOX_H295R_ESTRADIOL	Estradiol	Diphenyl isophthalate	744-45-6	100	mM	02Apr2014.Plate.1	4	7	t	1	11.11111111	0.68	2900-100644 TO3 DR 02Apr2014 Plate 1_Cyprotex.csv
CEETOX_H295R_ESTRADIOL	Estradiol	Diphenyl isophthalate	744-45-6	100	mM	02Apr2014.Plate.1	3	6	t	1	33.33333333	0.89	2900-100644 TO3 DR 02Apr2014 Plate 1_Cyprotex.csv
CEETOX_H295R_ESTRADIOL	Estradiol	Diphenyl isophthalate	744-45-6	100	mM	02Apr2014.Plate.1	3	7	t	1	33.33333333	0.87	2900-100644 TO3 DR 02Apr2014 Plate 1_Cyprotex.csv
CEETOX_H295R_ESTRADIOL	Estradiol	Diphenyl isophthalate	744-45-6	100	mM	02Apr2014.Plate.1	2	6	t	1	100	0.81	2900-100644 TO3 DR 02Apr2014 Plate 1_Cyprotex.csv
CEETOX_H295R_ESTRADIOL	Estradiol	Diphenyl isophthalate	744-45-6	100	mM	02Apr2014.Plate.1	2	7	t	1	100	0.76	2900-100644 TO3 DR 02Apr2014 Plate 1_Cyprotex.csv
CEETOX_H295R_ESTRADIOL	Estradiol	Diphenylamine	122-39-4	100	mM	20130320.Plate.2	7	4	t	1	0.411522634	0.121	DH_ToxCast_1 CR 20130320 Plate 2.csv
CEETOX_H295R_ESTRADIOL	Estradiol	Diphenylamine	122-39-4	100	mM	20130320.Plate.2	7	5	t	1	0.411522634	0.12	DH_ToxCast_1 CR 20130320 Plate 2.csv
CEETOX_H295R_ESTRADIOL	Estradiol	Diphenylamine	122-39-4	100	mM	20130320.Plate.2	6	4	t	1	1.234567901	0.164	DH_ToxCast_1 CR 20130320 Plate 2.csv
CEETOX_H295R_ESTRADIOL	Estradiol	Diphenylamine	122-39-4	100	mM	20130320.Plate.2	6	5	t	1	1.234567901	0.123	DH_ToxCast_1 CR 20130320 Plate 2.csv
CEETOX_H295R_ESTRADIOL	Estradiol	Diphenylamine	122-39-4	100	mM	20130320.Plate.2	5	4	t	1	3.703703704	0.192	DH_ToxCast_1 CR 20130320 Plate 2.csv
CEETOX_H295R_ESTRADIOL	Estradiol	Diphenylamine	122-39-4	100	mM	20130320.Plate.2	5	5	t	1	3.703703704	0.135	DH_ToxCast_1 CR 20130320 Plate 2.csv
CEETOX_H295R_ESTRADIOL	Estradiol	Diphenylamine	122-39-4	100	mM	20130320.Plate.2	4	4	t	1	11.11111111	0.16	DH_ToxCast_1 CR 20130320 Plate 2.csv
CEETOX_H295R_ESTRADIOL	Estradiol	Diphenylamine	122-39-4	100	mM	20130320.Plate.2	4	5	t	1	11.11111111	0.154	DH_ToxCast_1 CR 20130320 Plate 2.csv
CEETOX_H295R_ESTRADIOL	Estradiol	Diphenylamine	122-39-4	100	mM	20130320.Plate.2	3	5	t	1	33.33333333	0.199	DH_ToxCast_1 CR 20130320 Plate 2.csv
CEETOX_H295R_ESTRADIOL	Estradiol	Diphenylamine	122-39-4	100	mM	20130320.Plate.2	3	4	t	1	33.33333333	0.222	DH_ToxCast_1 CR 20130320 Plate 2.csv
CEETOX_H295R_ESTRADIOL	Estradiol	Diphenylamine	122-39-4	100	mM	20130320.Plate.2	2	5	t	1	100	0.255	DH_ToxCast_1 CR 20130320 Plate 2.csv
CEETOX_H295R_ESTRADIOL	Estradiol	Diphenylamine	122-39-4	100	mM	20130320.Plate.2	2	4	t	1	100	0.325	DH_ToxCast_1 CR 20130320 Plate 2.csv
CEETOX_H295R_ESTRADIOL	Estradiol	Endosulfan sulfate	1031-07-8	20	mM	09Apr2014.Plate.23	7	5	t	1	0.082304527	0.61	2900-100644 TO3 DR 09Apr2014 Plate 23_Cyprotex.csv
CEETOX_H295R_ESTRADIOL	Estradiol	Endosulfan sulfate	1031-07-8	20	mM	09Apr2014.Plate.23	7	4	t	1	0.082304527	0.74	2900-100644 TO3 DR 09Apr2014 Plate 23_Cyprotex.csv
CEETOX_H295R_ESTRADIOL	Estradiol	Endosulfan sulfate	1031-07-8	20	mM	09Apr2014.Plate.23	6	4	t	1	0.24691358	0.61	2900-100644 TO3 DR 09Apr2014 Plate 23_Cyprotex.csv
CEETOX_H295R_ESTRADIOL	Estradiol	Endosulfan sulfate	1031-07-8	20	mM	09Apr2014.Plate.23	6	5	t	1	0.24691358	0.57	2900-100644 TO3 DR 09Apr2014 Plate 23_Cyprotex.csv
CEETOX_H295R_ESTRADIOL	Estradiol	Endosulfan sulfate	1031-07-8	20	mM	09Apr2014.Plate.23	5	5	t	1	0.740740741	0.53	2900-100644 TO3 DR 09Apr2014 Plate 23_Cyprotex.csv
CEETOX_H295R_ESTRADIOL	Estradiol	Endosulfan sulfate	1031-07-8	20	mM	09Apr2014.Plate.23	5	4	t	1	0.740740741	0.63	2900-100644 TO3 DR 09Apr2014 Plate 23_Cyprotex.csv
CEETOX_H295R_ESTRADIOL	Estradiol	Endosulfan sulfate	1031-07-8	20	mM	09Apr2014.Plate.23	4	5	t	1	2.222222222	0.62	2900-100644 TO3 DR 09Apr2014 Plate 23_Cyprotex.csv
CEETOX_H295R_ESTRADIOL	Estradiol	Endosulfan sulfate	1031-07-8	20	mM	09Apr2014.Plate.23	4	4	t	1	2.222222222	0.64	2900-100644 TO3 DR 09Apr2014 Plate 23_Cyprotex.csv
CEETOX_H295R_ESTRADIOL	Estradiol	Endosulfan sulfate	1031-07-8	20	mM	09Apr2014.Plate.23	3	4	t	1	6.666666667	0.67	2900-100644 TO3 DR 09Apr2014 Plate 23_Cyprotex.csv
CEETOX_H295R_ESTRADIOL	Estradiol	Endosulfan sulfate	1031-07-8	20	mM	09Apr2014.Plate.23	3	5	t	1	6.666666667	0.55	2900-100644 TO3 DR 09Apr2014 Plate 23_Cyprotex.csv
CEETOX_H295R_ESTRADIOL	Estradiol	Endosulfan sulfate	1031-07-8	20	mM	09Apr2014.Plate.23	2	4	t	1	20	1.05	2900-100644 TO3 DR 09Apr2014 Plate 23_Cyprotex.csv
CEETOX_H295R_ESTRADIOL	Estradiol	Endosulfan sulfate	1031-07-8	20	mM	09Apr2014.Plate.23	2	5	t	1	20	0.82	2900-100644 TO3 DR 09Apr2014 Plate 23_Cyprotex.csv
CEETOX_H295R_ESTRADIOL	Estradiol	EPN	2104-64-5	100	mM	26Mar2014.Plate.13	7	5	t	1	0.041152263	0.11	2900-100644 TO3 DR 26Mar2014 Plate 13_Cyprotex.csv
CEETOX_H295R_ESTRADIOL	Estradiol	EPN	2104-64-5	100	mM	26Mar2014.Plate.13	7	4	t	1	0.041152263	0.14	2900-100644 TO3 DR 26Mar2014 Plate 13_Cyprotex.csv
CEETOX_H295R_ESTRADIOL	Estradiol	EPN	2104-64-5	100	mM	26Mar2014.Plate.13	6	5	t	1	0.12345679	0.09	2900-100644 TO3 DR 26Mar2014 Plate 13_Cyprotex.csv
CEETOX_H295R_ESTRADIOL	Estradiol	EPN	2104-64-5	100	mM	26Mar2014.Plate.13	6	4	t	1	0.12345679	0.12	2900-100644 TO3 DR 26Mar2014 Plate 13_Cyprotex.csv
CEETOX_H295R_ESTRADIOL	Estradiol	EPN	2104-64-5	100	mM	26Mar2014.Plate.13	5	4	t	1	0.37037037	0.11	2900-100644 TO3 DR 26Mar2014 Plate 13_Cyprotex.csv
CEETOX_H295R_ESTRADIOL	Estradiol	EPN	2104-64-5	100	mM	26Mar2014.Plate.13	5	5	t	1	0.37037037	0.09	2900-100644 TO3 DR 26Mar2014 Plate 13_Cyprotex.csv
CEETOX_H295R_ESTRADIOL	Estradiol	EPN	2104-64-5	100	mM	26Mar2014.Plate.13	4	5	t	1	1.111111111	0.14	2900-100644 TO3 DR 26Mar2014 Plate 13_Cyprotex.csv
CEETOX_H295R_ESTRADIOL	Estradiol	EPN	2104-64-5	100	mM	26Mar2014.Plate.13	4	4	t	1	1.111111111	0.14	2900-100644 TO3 DR 26Mar2014 Plate 13_Cyprotex.csv
CEETOX_H295R_ESTRADIOL	Estradiol	EPN	2104-64-5	100	mM	26Mar2014.Plate.13	3	4	t	1	3.333333333	0.19	2900-100644 TO3 DR 26Mar2014 Plate 13_Cyprotex.csv
CEETOX_H295R_ESTRADIOL	Estradiol	EPN	2104-64-5	100	mM	26Mar2014.Plate.13	3	5	t	1	3.333333333	0.15	2900-100644 TO3 DR 26Mar2014 Plate 13_Cyprotex.csv
CEETOX_H295R_ESTRADIOL	Estradiol	EPN	2104-64-5	100	mM	26Mar2014.Plate.13	2	5	t	1	10	0.17	2900-100644 TO3 DR 26Mar2014 Plate 13_Cyprotex.csv
CEETOX_H295R_ESTRADIOL	Estradiol	EPN	2104-64-5	100	mM	26Mar2014.Plate.13	2	4	t	1	10	0.18	2900-100644 TO3 DR 26Mar2014 Plate 13_Cyprotex.csv
CEETOX_H295R_ESTRADIOL	Estradiol	Equilin	474-86-2	100	mM	09Apr2014.Plate.14	7	4	t	1	0.411522634	0.85	2900-100644 TO3 DR 09Apr2014 Plate 14_Cyprotex.csv
CEETOX_H295R_ESTRADIOL	Estradiol	Equilin	474-86-2	100	mM	09Apr2014.Plate.14	7	5	t	1	0.411522634	0.61	2900-100644 TO3 DR 09Apr2014 Plate 14_Cyprotex.csv
CEETOX_H295R_ESTRADIOL	Estradiol	Equilin	474-86-2	100	mM	09Apr2014.Plate.14	6	4	t	1	1.234567901	0.5	2900-100644 TO3 DR 09Apr2014 Plate 14_Cyprotex.csv
CEETOX_H295R_ESTRADIOL	Estradiol	Equilin	474-86-2	100	mM	09Apr2014.Plate.14	6	5	t	1	1.234567901	0.49	2900-100644 TO3 DR 09Apr2014 Plate 14_Cyprotex.csv
CEETOX_H295R_ESTRADIOL	Estradiol	Equilin	474-86-2	100	mM	09Apr2014.Plate.14	5	5	t	1	3.703703704	0.5	2900-100644 TO3 DR 09Apr2014 Plate 14_Cyprotex.csv
CEETOX_H295R_ESTRADIOL	Estradiol	Equilin	474-86-2	100	mM	09Apr2014.Plate.14	5	4	t	1	3.703703704	0.58	2900-100644 TO3 DR 09Apr2014 Plate 14_Cyprotex.csv
CEETOX_H295R_ESTRADIOL	Estradiol	Equilin	474-86-2	100	mM	09Apr2014.Plate.14	4	4	t	1	11.11111111	0.35	2900-100644 TO3 DR 09Apr2014 Plate 14_Cyprotex.csv
CEETOX_H295R_ESTRADIOL	Estradiol	Equilin	474-86-2	100	mM	09Apr2014.Plate.14	4	5	t	1	11.11111111	0.27	2900-100644 TO3 DR 09Apr2014 Plate 14_Cyprotex.csv
CEETOX_H295R_ESTRADIOL	Estradiol	Equilin	474-86-2	100	mM	09Apr2014.Plate.14	3	5	t	1	33.33333333	43.5	2900-100644 TO3 DR 09Apr2014 Plate 14_Cyprotex.csv
CEETOX_H295R_ESTRADIOL	Estradiol	Equilin	474-86-2	100	mM	09Apr2014.Plate.14	3	4	t	1	33.33333333	33.44	2900-100644 TO3 DR 09Apr2014 Plate 14_Cyprotex.csv
CEETOX_H295R_ESTRADIOL	Estradiol	Equilin	474-86-2	100	mM	09Apr2014.Plate.14	2	4	t	1	100	116.21	2900-100644 TO3 DR 09Apr2014 Plate 14_Cyprotex.csv
CEETOX_H295R_ESTRADIOL	Estradiol	Equilin	474-86-2	100	mM	09Apr2014.Plate.14	2	5	t	1	100	111.54	2900-100644 TO3 DR 09Apr2014 Plate 14_Cyprotex.csv
CEETOX_H295R_ESTRADIOL	Estradiol	Estriol	50-27-1	100	mM	09Apr2014.Plate.22	7	6	t	1	0.411522634	0.6	2900-100644 TO3 DR 09Apr2014 Plate 22_Cyprotex.csv
CEETOX_H295R_ESTRADIOL	Estradiol	Estriol	50-27-1	100	mM	09Apr2014.Plate.22	7	7	t	1	0.411522634	0.56	2900-100644 TO3 DR 09Apr2014 Plate 22_Cyprotex.csv
CEETOX_H295R_ESTRADIOL	Estradiol	Estriol	50-27-1	100	mM	09Apr2014.Plate.22	6	6	t	1	1.234567901	0.59	2900-100644 TO3 DR 09Apr2014 Plate 22_Cyprotex.csv
CEETOX_H295R_ESTRADIOL	Estradiol	Estriol	50-27-1	100	mM	09Apr2014.Plate.22	6	7	t	1	1.234567901	0.6	2900-100644 TO3 DR 09Apr2014 Plate 22_Cyprotex.csv
CEETOX_H295R_ESTRADIOL	Estradiol	Estriol	50-27-1	100	mM	09Apr2014.Plate.22	5	7	t	1	3.703703704	0.86	2900-100644 TO3 DR 09Apr2014 Plate 22_Cyprotex.csv
CEETOX_H295R_ESTRADIOL	Estradiol	Estriol	50-27-1	100	mM	09Apr2014.Plate.22	5	6	t	1	3.703703704	0.81	2900-100644 TO3 DR 09Apr2014 Plate 22_Cyprotex.csv
CEETOX_H295R_ESTRADIOL	Estradiol	Estriol	50-27-1	100	mM	09Apr2014.Plate.22	4	7	t	1	11.11111111	1.59	2900-100644 TO3 DR 09Apr2014 Plate 22_Cyprotex.csv
CEETOX_H295R_ESTRADIOL	Estradiol	Estriol	50-27-1	100	mM	09Apr2014.Plate.22	4	6	t	1	11.11111111	1.67	2900-100644 TO3 DR 09Apr2014 Plate 22_Cyprotex.csv
CEETOX_H295R_ESTRADIOL	Estradiol	Estriol	50-27-1	100	mM	09Apr2014.Plate.22	3	6	t	1	33.33333333	4.45	2900-100644 TO3 DR 09Apr2014 Plate 22_Cyprotex.csv
CEETOX_H295R_ESTRADIOL	Estradiol	Estriol	50-27-1	100	mM	09Apr2014.Plate.22	3	7	t	1	33.33333333	4.3	2900-100644 TO3 DR 09Apr2014 Plate 22_Cyprotex.csv
CEETOX_H295R_ESTRADIOL	Estradiol	Estriol	50-27-1	100	mM	09Apr2014.Plate.22	2	7	t	1	100	16.94	2900-100644 TO3 DR 09Apr2014 Plate 22_Cyprotex.csv
CEETOX_H295R_ESTRADIOL	Estradiol	Estriol	50-27-1	100	mM	09Apr2014.Plate.22	2	6	t	1	100	17.5	2900-100644 TO3 DR 09Apr2014 Plate 22_Cyprotex.csv
CEETOX_H295R_ESTRADIOL	Estradiol	Estrone	53-16-7	99.9000015258789	mM	10Jun2015.Plate.16	7	5	t	1	0.411	4.65	2900-TO3 165 DR 10Jun2015 Plate 16A.csv
CEETOX_H295R_ESTRADIOL	Estradiol	Estrone	53-16-7	99.9000015258789	mM	10Jun2015.Plate.16	7	4	t	1	0.411	4.64	2900-TO3 165 DR 10Jun2015 Plate 16A.csv
CEETOX_H295R_ESTRADIOL	Estradiol	Estrone	53-16-7	99.9000015258789	mM	02Apr2014.Plate.26	6	6	t	1	1.233333333	17.75	2900-100644 TO3 DR 02Apr2014 Plate 26_Cyprotex.csv
CEETOX_H295R_ESTRADIOL	Estradiol	Estrone	53-16-7	99.9000015258789	mM	10Jun2015.Plate.16	6	4	t	1	1.233333333	18	2900-TO3 165 DR 10Jun2015 Plate 16A.csv
CEETOX_H295R_ESTRADIOL	Estradiol	Estrone	53-16-7	99.9000015258789	mM	10Jun2015.Plate.16	6	5	t	1	1.233333333	18.37	2900-TO3 165 DR 10Jun2015 Plate 16A.csv
CEETOX_H295R_ESTRADIOL	Estradiol	Estrone	53-16-7	99.9000015258789	mM	02Apr2014.Plate.26	6	7	t	1	1.233333333	17.87	2900-100644 TO3 DR 02Apr2014 Plate 26_Cyprotex.csv
CEETOX_H295R_ESTRADIOL	Estradiol	Estrone	53-16-7	99.9000015258789	mM	02Apr2014.Plate.26	5	7	t	1	3.7	51.43	2900-100644 TO3 DR 02Apr2014 Plate 26_Cyprotex.csv
CEETOX_H295R_ESTRADIOL	Estradiol	Estrone	53-16-7	99.9000015258789	mM	10Jun2015.Plate.16	5	4	t	1	3.7	54.53	2900-TO3 165 DR 10Jun2015 Plate 16A.csv
CEETOX_H295R_ESTRADIOL	Estradiol	Estrone	53-16-7	99.9000015258789	mM	10Jun2015.Plate.16	5	5	t	1	3.7	57.58	2900-TO3 165 DR 10Jun2015 Plate 16A.csv
CEETOX_H295R_ESTRADIOL	Estradiol	Estrone	53-16-7	99.9000015258789	mM	02Apr2014.Plate.26	5	6	t	1	3.7	56.38	2900-100644 TO3 DR 02Apr2014 Plate 26_Cyprotex.csv
CEETOX_H295R_ESTRADIOL	Estradiol	Estrone	53-16-7	99.9000015258789	mM	10Jun2015.Plate.16	4	5	t	1	11.1	165.78	2900-TO3 165 DR 10Jun2015 Plate 16A.csv
CEETOX_H295R_ESTRADIOL	Estradiol	Estrone	53-16-7	99.9000015258789	mM	02Apr2014.Plate.26	4	7	t	1	11.1	199.78	2900-100644 TO3 DR 02Apr2014 Plate 26_Cyprotex.csv
CEETOX_H295R_ESTRADIOL	Estradiol	Estrone	53-16-7	99.9000015258789	mM	10Jun2015.Plate.16	4	4	t	1	11.1	182.49	2900-TO3 165 DR 10Jun2015 Plate 16A.csv
CEETOX_H295R_ESTRADIOL	Estradiol	Estrone	53-16-7	99.9000015258789	mM	02Apr2014.Plate.26	4	6	t	1	11.1	196.63	2900-100644 TO3 DR 02Apr2014 Plate 26_Cyprotex.csv
CEETOX_H295R_ESTRADIOL	Estradiol	Estrone	53-16-7	99.9000015258789	mM	10Jun2015.Plate.16	3	4	t	1	33.3	313.46	2900-TO3 165 DR 10Jun2015 Plate 16A.csv
CEETOX_H295R_ESTRADIOL	Estradiol	Estrone	53-16-7	99.9000015258789	mM	10Jun2015.Plate.16	3	5	t	1	33.3	310.62	2900-TO3 165 DR 10Jun2015 Plate 16A.csv
CEETOX_H295R_ESTRADIOL	Estradiol	Estrone	53-16-7	99.9000015258789	mM	02Apr2014.Plate.26	3	7	t	1	33.3	394.11	2900-100644 TO3 DR 02Apr2014 Plate 26_Cyprotex.csv
CEETOX_H295R_ESTRADIOL	Estradiol	Estrone	53-16-7	99.9000015258789	mM	02Apr2014.Plate.26	3	6	t	1	33.3	392.16	2900-100644 TO3 DR 02Apr2014 Plate 26_Cyprotex.csv
CEETOX_H295R_ESTRADIOL	Estradiol	Estrone	53-16-7	99.9000015258789	mM	10Jun2015.Plate.16	2	4	t	1	99.9	331.91	2900-TO3 165 DR 10Jun2015 Plate 16A.csv
CEETOX_H295R_ESTRADIOL	Estradiol	Estrone	53-16-7	99.9000015258789	mM	02Apr2014.Plate.26	2	6	t	1	99.9	405.8	2900-100644 TO3 DR 02Apr2014 Plate 26_Cyprotex.csv
CEETOX_H295R_ESTRADIOL	Estradiol	Estrone	53-16-7	99.9000015258789	mM	02Apr2014.Plate.26	2	7	t	1	99.9	390.05	2900-100644 TO3 DR 02Apr2014 Plate 26_Cyprotex.csv
CEETOX_H295R_ESTRADIOL	Estradiol	Estrone	53-16-7	99.9000015258789	mM	10Jun2015.Plate.16	2	5	t	1	99.9	328.96	2900-TO3 165 DR 10Jun2015 Plate 16A.csv
CEETOX_H295R_ESTRADIOL	Estradiol	Ethion	563-12-2	100	mM	02Apr2014.Plate.9	7	8	t	1	0.411522634	0.63	2900-100644 TO3 DR 02Apr2014 Plate 9_Cyprotex.csv
CEETOX_H295R_ESTRADIOL	Estradiol	Ethion	563-12-2	100	mM	02Apr2014.Plate.9	7	9	t	1	0.411522634	0.71	2900-100644 TO3 DR 02Apr2014 Plate 9_Cyprotex.csv
CEETOX_H295R_ESTRADIOL	Estradiol	Ethion	563-12-2	100	mM	02Apr2014.Plate.9	6	9	t	1	1.234567901	0.68	2900-100644 TO3 DR 02Apr2014 Plate 9_Cyprotex.csv
CEETOX_H295R_ESTRADIOL	Estradiol	Ethion	563-12-2	100	mM	02Apr2014.Plate.9	6	8	t	1	1.234567901	0.6	2900-100644 TO3 DR 02Apr2014 Plate 9_Cyprotex.csv
CEETOX_H295R_ESTRADIOL	Estradiol	Ethion	563-12-2	100	mM	02Apr2014.Plate.9	5	8	t	1	3.703703704	0.79	2900-100644 TO3 DR 02Apr2014 Plate 9_Cyprotex.csv
CEETOX_H295R_ESTRADIOL	Estradiol	Ethion	563-12-2	100	mM	02Apr2014.Plate.9	5	9	t	1	3.703703704	0.87	2900-100644 TO3 DR 02Apr2014 Plate 9_Cyprotex.csv
CEETOX_H295R_ESTRADIOL	Estradiol	Ethion	563-12-2	100	mM	02Apr2014.Plate.9	4	9	t	1	11.11111111	1.05	2900-100644 TO3 DR 02Apr2014 Plate 9_Cyprotex.csv
CEETOX_H295R_ESTRADIOL	Estradiol	Ethion	563-12-2	100	mM	02Apr2014.Plate.9	4	8	t	1	11.11111111	0.87	2900-100644 TO3 DR 02Apr2014 Plate 9_Cyprotex.csv
CEETOX_H295R_ESTRADIOL	Estradiol	Ethion	563-12-2	100	mM	02Apr2014.Plate.9	3	8	t	1	33.33333333	0.89	2900-100644 TO3 DR 02Apr2014 Plate 9_Cyprotex.csv
CEETOX_H295R_ESTRADIOL	Estradiol	Ethion	563-12-2	100	mM	02Apr2014.Plate.9	3	9	t	1	33.33333333	0.87	2900-100644 TO3 DR 02Apr2014 Plate 9_Cyprotex.csv
CEETOX_H295R_ESTRADIOL	Estradiol	Ethion	563-12-2	100	mM	02Apr2014.Plate.9	2	8	t	1	100	0.81	2900-100644 TO3 DR 02Apr2014 Plate 9_Cyprotex.csv
CEETOX_H295R_ESTRADIOL	Estradiol	Ethion	563-12-2	100	mM	02Apr2014.Plate.9	2	9	t	1	100	0.78	2900-100644 TO3 DR 02Apr2014 Plate 9_Cyprotex.csv
CEETOX_H295R_ESTRADIOL	Estradiol	Ethoprop	13194-48-4	100	mM	20130320.Plate.15	7	8	t	1	0.411522634	0.156	DH_ToxCast_1 CR 20130320 Plate 15.csv
CEETOX_H295R_ESTRADIOL	Estradiol	Ethoprop	13194-48-4	100	mM	20130320.Plate.15	7	9	t	1	0.411522634	0.188	DH_ToxCast_1 CR 20130320 Plate 15.csv
CEETOX_H295R_ESTRADIOL	Estradiol	Ethoprop	13194-48-4	100	mM	20130320.Plate.15	6	8	t	1	1.234567901	0.204	DH_ToxCast_1 CR 20130320 Plate 15.csv
